LINEA,VCESTIL,PARES,FAMPESP,FAMMONT,DEPTO,FUNCION,TIEMPO,PERSONAS,META
PINGUI,11571,0,1,2,PLANTA,CA-MON,0,0,257
PINGUI,11571,0,1,2,PLANTA,CA-PEG,0,0,257
PINGUI,11571,0,1,2,PLANTA,CA-PESA,0,0,257
PINGUI,11571,0,1,2,PLANTA,CA-PESB,0,0,257
PINGUI,11571,0,1,2,PLANTA,CA-PESC,0,0,257
PINGUI,11571,0,1,2,PLANTA,CA-PREA,0,0,257
PINGUI,11571,0,1,2,PLANTA,CA-PREB,0,0,257
PINGUI,11571,0,1,2,PLANTA,CA-PREC,0,0,257
PINGUI,11571,0,1,2,PLANTA,CA-REB,0,0,257
PINGUI,11571,0,1,2,PLANTA,CARDADOR,0,0,257
PINGUI,11571,0,1,2,PLANTA,CENTRADOR,0,0,257
PINGUI,11571,0,1,2,PLANTA,COMODIN CORTE,0,0,257
PINGUI,11571,0,1,2,PLANTA,COMODIN MONTADO,0,0,257
PINGUI,11571,0,1,2,PLANTA,COMODIN PESPUNT,0,0,257
PINGUI,11571,0,1,2,PLANTA,COMODIN PREACAB,24,1.71,257
PINGUI,11571,0,1,2,PLANTA,CONFORMAR,0,0,257
PINGUI,11571,0,1,2,PLANTA,CORTADOR FLASH,0,0,257
PINGUI,11571,0,1,2,PLANTA,CORTADOR FORRO,0,0,257
PINGUI,11571,0,1,2,PLANTA,CORTADOR LASER,0,0,257
PINGUI,11571,0,1,2,PLANTA,CORTADOR PIEL,0,0,257
PINGUI,11571,0,1,2,PLANTA,DESVIRAR,0,0,257
PINGUI,11571,0,1,2,PLANTA,DISTRIBUIDOR,0,0,257
PINGUI,11571,0,1,2,PLANTA,DOBLILLADOR,0,0,257
PINGUI,11571,0,1,2,PLANTA,DOMAR,0,0,257
PINGUI,11571,0,1,2,PLANTA,EMB-AVIO,0,0,257
PINGUI,11571,0,1,2,PLANTA,EMBARRADOR,0,0,257
PINGUI,11571,0,1,2,PLANTA,EMPACADOR,0,0,257
PINGUI,11571,0,1,2,PLANTA,ENCERQUILLADOR,0,0,257
PINGUI,11571,0,1,2,PLANTA,ENTACONADOR,0,0,257
PINGUI,11571,0,1,2,PLANTA,FORRAR,28,1.99,257
PINGUI,11571,0,1,2,PLANTA,MONTADOR,0,0,257
PINGUI,11571,0,1,2,PLANTA,PEG-AVIO,0,0,257
PINGUI,11571,0,1,2,PLANTA,PEGADOR,0,0,257
PINGUI,11571,0,1,2,PLANTA,PREACABADOR,0,0,257
PINGUI,11571,0,1,2,PLANTA,PRECONFORMADOR,0,0,257
PINGUI,11571,0,1,2,PLANTA,PRECONFORMAR,0,0,257
PINGUI,11571,0,1,2,PLANTA,REBAJADOR,0,0,257
PINGUI,11571,0,1,2,PLANTA,RECORTADOR AVIO,0,0,257
PINGUI,11571,0,1,2,PLANTA,RECORTADOR AVIO,0,0,257
PINGUI,11571,0,1,2,PLANTA,RESACAR PLANTAS,0,0,257
PINGUI,11571,0,1,2,PLANTA,RESACAR PLANTAS,0,0,257
PINGUI,11571,0,1,2,PLANTA,RIBETEAR,0,0,257
PINGUI,11571,0,1,2,PLANTA,RIBETEAR,0,0,257
PINGUI,11571,0,1,2,PLANTA,SUAJADOR,0,0,257
PINGUI,11571,0,1,2,SUELA,A-PESPUNTADOR,0,0,400
PINGUI,11571,0,1,2,SUELA,A-PRELIMINAR,8,0.89,400
PINGUI,11571,0,1,2,SUELA,APOMAZAR,0,0,400
PINGUI,11571,0,1,2,SUELA,B-PESPUNTADOR,0,0,400
PINGUI,11571,0,1,2,SUELA,B-PRELIMINAR,0,0,400
PINGUI,11571,0,1,2,SUELA,C-PESPUNTADOR,0,0,400
PINGUI,11571,0,1,2,SUELA,C-PRELIMINAR,61,6.79,400
PINGUI,11571,0,1,2,SUELA,CA-COR,0,0,400
PINGUI,11571,0,1,2,SUELA,CA-DOB,0,0,400
PINGUI,11571,0,1,2,SUELA,CA-MON,0,0,400
PINGUI,11571,0,1,2,SUELA,CA-PEG,0,0,400
PINGUI,11571,0,1,2,SUELA,CA-PESA,0,0,400
PINGUI,11571,0,1,2,SUELA,CA-PESB,0,0,400
PINGUI,11571,0,1,2,SUELA,CA-PESC,0,0,400
PINGUI,11571,0,1,2,SUELA,CA-PREA,0,0,400
PINGUI,11571,0,1,2,SUELA,CA-PREB,0,0,400
PINGUI,11571,0,1,2,SUELA,CA-PREC,0,0,400
PINGUI,11571,0,1,2,SUELA,CA-REB,0,0,400
PINGUI,11571,0,1,2,SUELA,CARDADOR,0,0,400
PINGUI,11571,0,1,2,SUELA,CENTRADOR,0,0,400
PINGUI,11571,0,1,2,SUELA,COMODIN CORTE,0,0,400
PINGUI,11571,0,1,2,SUELA,COMODIN MONTADO,0,0,400
PINGUI,11571,0,1,2,SUELA,COMODIN PESPUNT,0,0,400
PINGUI,11571,0,1,2,SUELA,COMODIN PREACAB,0,0,400
PINGUI,11571,0,1,2,SUELA,CONFORMAR,0,0,400
PINGUI,11571,0,1,2,SUELA,CORTADOR FLASH,0,0,400
PINGUI,11571,0,1,2,SUELA,CORTADOR FORRO,0,0,400
PINGUI,11571,0,1,2,SUELA,CORTADOR LASER,0,0,400
PINGUI,11571,0,1,2,SUELA,CORTADOR PIEL,0,0,400
PINGUI,11571,0,1,2,SUELA,DESVIRAR,36,4,400
PINGUI,11571,0,1,2,SUELA,DISTRIBUIDOR,0,0,400
PINGUI,11571,0,1,2,SUELA,DOBLILLADOR,0,0,400
PINGUI,11571,0,1,2,SUELA,DOMAR,0,0,400
PINGUI,11571,0,1,2,SUELA,EMB-AVIO,0,0,400
PINGUI,11571,0,1,2,SUELA,EMBARRADOR,0,0,400
PINGUI,11571,0,1,2,SUELA,EMPACADOR,0,0,400
PINGUI,11571,0,1,2,SUELA,ENCERQUILLADOR,0,0,400
PINGUI,11571,0,1,2,SUELA,ENTACONADOR,0,0,400
PINGUI,11571,0,1,2,SUELA,FORRAR,0,0,400
PINGUI,11571,0,1,2,SUELA,MONTADOR,0,0,400
PINGUI,11571,0,1,2,SUELA,PEG-AVIO,0,0,400
PINGUI,11571,0,1,2,SUELA,PEGADOR,0,0,400
PINGUI,11571,0,1,2,SUELA,PREACABADOR,0,0,400
PINGUI,11571,0,1,2,SUELA,PRECONFORMADOR,0,0,400
PINGUI,11571,0,1,2,SUELA,PRECONFORMAR,0,0,400
PINGUI,11571,0,1,2,SUELA,REBAJADOR,0,0,400
PINGUI,11571,0,1,2,SUELA,RECORTADOR AVIO,0,0,400
PINGUI,11571,0,1,2,SUELA,RECORTADOR AVIO,0,0,400
PINGUI,11571,0,1,2,SUELA,RESACAR PLANTAS,0,0,400
PINGUI,11571,0,1,2,SUELA,RESACAR PLANTAS,0,0,400
PINGUI,11571,0,1,2,SUELA,RIBETEAR,0,0,400
PINGUI,11571,0,1,2,SUELA,RIBETEAR,0,0,400
PINGUI,11571,0,1,2,SUELA,SUAJADOR,8,0.89,400
MEGAN,11932,0,4,4,CORTE,A-PESPUNTADOR,0,0,100
MEGAN,11932,0,4,4,CORTE,A-PRELIMINAR,0,0,100
MEGAN,11932,0,4,4,CORTE,APOMAZAR,0,0,100
MEGAN,11932,0,4,4,CORTE,B-PESPUNTADOR,0,0,100
MEGAN,11932,0,4,4,CORTE,B-PRELIMINAR,0,0,100
MEGAN,11932,0,4,4,CORTE,C-PESPUNTADOR,0,0,100
MEGAN,11932,0,4,4,CORTE,C-PRELIMINAR,36,1,100
MEGAN,11932,0,4,4,CORTE,CA-COR,0,0,100
MEGAN,11932,0,4,4,CORTE,CA-DOB,0,0,100
MEGAN,11932,0,4,4,CORTE,CA-MON,0,0,100
MEGAN,11932,0,4,4,CORTE,CA-PEG,0,0,100
MEGAN,11932,0,4,4,CORTE,CA-PESA,0,0,100
MEGAN,11932,0,4,4,CORTE,CA-PESB,0,0,100
MEGAN,11932,0,4,4,CORTE,CA-PESC,0,0,100
MEGAN,11932,0,4,4,CORTE,CA-PREA,0,0,100
MEGAN,11932,0,4,4,CORTE,CA-PREB,0,0,100
MEGAN,11932,0,4,4,CORTE,CA-PREC,0,0,100
MEGAN,11932,0,4,4,CORTE,CA-REB,0,0,100
MEGAN,11932,0,4,4,CORTE,CARDADOR,0,0,100
MEGAN,11932,0,4,4,CORTE,CENTRADOR,0,0,100
MEGAN,11932,0,4,4,CORTE,COMODIN CORTE,0,0,100
MEGAN,11932,0,4,4,CORTE,COMODIN MONTADO,0,0,100
MEGAN,11932,0,4,4,CORTE,COMODIN PESPUNT,0,0,100
MEGAN,11932,0,4,4,CORTE,COMODIN PREACAB,0,0,100
MEGAN,11932,0,4,4,CORTE,CONFORMAR,0,0,100
MEGAN,11932,0,4,4,CORTE,CORTADOR FLASH,0,0,100
MEGAN,11932,0,4,4,CORTE,CORTADOR FORRO,0,0,100
MEGAN,11932,0,4,4,CORTE,CORTADOR LASER,0,0,100
MEGAN,11932,0,4,4,CORTE,CORTADOR PIEL,109,3.06,100
MEGAN,11932,0,4,4,CORTE,DESVIRAR,0,0,100
MEGAN,11932,0,4,4,CORTE,DISTRIBUIDOR,0,0,100
MEGAN,11932,0,4,4,CORTE,DOBLILLADOR,0,0,100
MEGAN,11932,0,4,4,CORTE,DOMAR,0,0,100
MEGAN,11932,0,4,4,CORTE,EMB-AVIO,0,0,100
MEGAN,11932,0,4,4,CORTE,EMBARRADOR,0,0,100
MEGAN,11932,0,4,4,CORTE,EMPACADOR,0,0,100
MEGAN,11932,0,4,4,CORTE,ENCERQUILLADOR,0,0,100
MEGAN,11932,0,4,4,CORTE,ENTACONADOR,0,0,100
MEGAN,11932,0,4,4,CORTE,FORRAR,0,0,100
MEGAN,11932,0,4,4,CORTE,MONTADOR,0,0,100
MEGAN,11932,0,4,4,CORTE,PEG-AVIO,0,0,100
MEGAN,11932,0,4,4,CORTE,PEGADOR,0,0,100
MEGAN,11932,0,4,4,CORTE,PREACABADOR,0,0,100
MEGAN,11932,0,4,4,CORTE,PRECONFORMADOR,0,0,100
MEGAN,11932,0,4,4,CORTE,PRECONFORMAR,0,0,100
MEGAN,11932,0,4,4,CORTE,REBAJADOR,0,0,100
MEGAN,11932,0,4,4,CORTE,RECORTADOR AVIO,0,0,100
MEGAN,11932,0,4,4,CORTE,RECORTADOR AVIO,0,0,100
MEGAN,11932,0,4,4,CORTE,RESACAR PLANTAS,0,0,100
MEGAN,11932,0,4,4,CORTE,RESACAR PLANTAS,0,0,100
MEGAN,11932,0,4,4,CORTE,RIBETEAR,0,0,100
MEGAN,11932,0,4,4,CORTE,RIBETEAR,0,0,100
MEGAN,11932,0,4,4,CORTE,SUAJADOR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,A-PESPUNTADOR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,A-PRELIMINAR,90,2.51,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,APOMAZAR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,B-PESPUNTADOR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,B-PRELIMINAR,36,1,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,C-PESPUNTADOR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,C-PRELIMINAR,144,4,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CA-COR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CA-DOB,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CA-MON,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CA-PEG,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CA-PESA,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CA-PESB,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CA-PESC,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CA-PREA,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CA-PREB,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CA-PREC,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CA-REB,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CARDADOR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CENTRADOR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,COMODIN CORTE,36,1,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,COMODIN MONTADO,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,COMODIN PESPUNT,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,COMODIN PREACAB,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CONFORMAR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CORTADOR FLASH,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CORTADOR FORRO,13,0.36,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CORTADOR LASER,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,CORTADOR PIEL,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,DESVIRAR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,DISTRIBUIDOR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,DOBLILLADOR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,DOMAR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,EMB-AVIO,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,EMBARRADOR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,EMPACADOR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,ENCERQUILLADOR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,ENTACONADOR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,FORRAR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,MONTADOR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,PEG-AVIO,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,PEGADOR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,PREACABADOR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,PRECONFORMADOR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,PRECONFORMAR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,REBAJADOR,36,1,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,RECORTADOR AVIO,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,RECORTADOR AVIO,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,RESACAR PLANTAS,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,RESACAR PLANTAS,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,RIBETEAR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,RIBETEAR,0,0,100
MEGAN,11932,0,4,4,CORTE Y PREPARA,SUAJADOR,0,0,100
MEGAN,11932,0,4,4,ENSAMBLES,A-PESPUNTADOR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,A-PRELIMINAR,87,9.68,400
MEGAN,11932,0,4,4,ENSAMBLES,APOMAZAR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,B-PESPUNTADOR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,B-PRELIMINAR,25,2.78,400
MEGAN,11932,0,4,4,ENSAMBLES,C-PESPUNTADOR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,C-PRELIMINAR,70,7.78,400
MEGAN,11932,0,4,4,ENSAMBLES,CA-COR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,CA-DOB,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,CA-MON,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,CA-PEG,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,CA-PESA,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,CA-PESB,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,CA-PESC,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,CA-PREA,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,CA-PREB,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,CA-PREC,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,CA-REB,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,CARDADOR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,CENTRADOR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,COMODIN CORTE,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,COMODIN MONTADO,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,COMODIN PESPUNT,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,COMODIN PREACAB,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,CONFORMAR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,CORTADOR FLASH,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,CORTADOR FORRO,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,CORTADOR LASER,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,CORTADOR PIEL,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,DESVIRAR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,DISTRIBUIDOR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,DOBLILLADOR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,DOMAR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,EMB-AVIO,69,7.65,400
MEGAN,11932,0,4,4,ENSAMBLES,EMBARRADOR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,EMPACADOR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,ENCERQUILLADOR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,ENTACONADOR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,FORRAR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,MONTADOR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,PEG-AVIO,25,2.78,400
MEGAN,11932,0,4,4,ENSAMBLES,PEGADOR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,PREACABADOR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,PRECONFORMADOR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,PRECONFORMAR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,REBAJADOR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,RECORTADOR AVIO,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,RECORTADOR AVIO,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,RESACAR PLANTAS,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,RESACAR PLANTAS,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,RIBETEAR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,RIBETEAR,0,0,400
MEGAN,11932,0,4,4,ENSAMBLES,SUAJADOR,0,0,400
MEGAN,11932,0,4,4,FAMILIA,A-PESPUNTADOR,88,2.44,100
MEGAN,11932,0,4,4,FAMILIA,A-PRELIMINAR,174,4.83,100
MEGAN,11932,0,4,4,FAMILIA,APOMAZAR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,B-PESPUNTADOR,123,3.42,100
MEGAN,11932,0,4,4,FAMILIA,B-PRELIMINAR,235,6.52,100
MEGAN,11932,0,4,4,FAMILIA,C-PESPUNTADOR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,C-PRELIMINAR,307,8.53,100
MEGAN,11932,0,4,4,FAMILIA,CA-COR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,CA-DOB,0,0,100
MEGAN,11932,0,4,4,FAMILIA,CA-MON,0,0,100
MEGAN,11932,0,4,4,FAMILIA,CA-PEG,0,0,100
MEGAN,11932,0,4,4,FAMILIA,CA-PESA,0,0,100
MEGAN,11932,0,4,4,FAMILIA,CA-PESB,0,0,100
MEGAN,11932,0,4,4,FAMILIA,CA-PESC,0,0,100
MEGAN,11932,0,4,4,FAMILIA,CA-PREA,0,0,100
MEGAN,11932,0,4,4,FAMILIA,CA-PREB,0,0,100
MEGAN,11932,0,4,4,FAMILIA,CA-PREC,0,0,100
MEGAN,11932,0,4,4,FAMILIA,CA-REB,0,0,100
MEGAN,11932,0,4,4,FAMILIA,CARDADOR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,CENTRADOR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,COMODIN CORTE,0,0,100
MEGAN,11932,0,4,4,FAMILIA,COMODIN MONTADO,0,0,100
MEGAN,11932,0,4,4,FAMILIA,COMODIN PESPUNT,36,1,100
MEGAN,11932,0,4,4,FAMILIA,COMODIN PREACAB,0,0,100
MEGAN,11932,0,4,4,FAMILIA,CONFORMAR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,CORTADOR FLASH,0,0,100
MEGAN,11932,0,4,4,FAMILIA,CORTADOR FORRO,0,0,100
MEGAN,11932,0,4,4,FAMILIA,CORTADOR LASER,0,0,100
MEGAN,11932,0,4,4,FAMILIA,CORTADOR PIEL,0,0,100
MEGAN,11932,0,4,4,FAMILIA,DESVIRAR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,DISTRIBUIDOR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,DOBLILLADOR,66,1.82,100
MEGAN,11932,0,4,4,FAMILIA,DOMAR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,EMB-AVIO,0,0,100
MEGAN,11932,0,4,4,FAMILIA,EMBARRADOR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,EMPACADOR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,ENCERQUILLADOR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,ENTACONADOR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,FORRAR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,MONTADOR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,PEG-AVIO,0,0,100
MEGAN,11932,0,4,4,FAMILIA,PEGADOR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,PREACABADOR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,PRECONFORMADOR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,PRECONFORMAR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,REBAJADOR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,RECORTADOR AVIO,0,0,100
MEGAN,11932,0,4,4,FAMILIA,RECORTADOR AVIO,0,0,100
MEGAN,11932,0,4,4,FAMILIA,RESACAR PLANTAS,0,0,100
MEGAN,11932,0,4,4,FAMILIA,RESACAR PLANTAS,0,0,100
MEGAN,11932,0,4,4,FAMILIA,RIBETEAR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,RIBETEAR,0,0,100
MEGAN,11932,0,4,4,FAMILIA,SUAJADOR,0,0,100
MEGAN,11932,0,4,4,FORRADOS,A-PESPUNTADOR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,A-PRELIMINAR,50,5.55,400
MEGAN,11932,0,4,4,FORRADOS,APOMAZAR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,B-PESPUNTADOR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,B-PRELIMINAR,67,7.44,400
MEGAN,11932,0,4,4,FORRADOS,C-PESPUNTADOR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,C-PRELIMINAR,97,10.78,400
MEGAN,11932,0,4,4,FORRADOS,CA-COR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,CA-DOB,0,0,400
MEGAN,11932,0,4,4,FORRADOS,CA-MON,0,0,400
MEGAN,11932,0,4,4,FORRADOS,CA-PEG,0,0,400
MEGAN,11932,0,4,4,FORRADOS,CA-PESA,0,0,400
MEGAN,11932,0,4,4,FORRADOS,CA-PESB,0,0,400
MEGAN,11932,0,4,4,FORRADOS,CA-PESC,0,0,400
MEGAN,11932,0,4,4,FORRADOS,CA-PREA,0,0,400
MEGAN,11932,0,4,4,FORRADOS,CA-PREB,0,0,400
MEGAN,11932,0,4,4,FORRADOS,CA-PREC,0,0,400
MEGAN,11932,0,4,4,FORRADOS,CA-REB,0,0,400
MEGAN,11932,0,4,4,FORRADOS,CARDADOR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,CENTRADOR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,COMODIN CORTE,0,0,400
MEGAN,11932,0,4,4,FORRADOS,COMODIN MONTADO,0,0,400
MEGAN,11932,0,4,4,FORRADOS,COMODIN PESPUNT,0,0,400
MEGAN,11932,0,4,4,FORRADOS,COMODIN PREACAB,0,0,400
MEGAN,11932,0,4,4,FORRADOS,CONFORMAR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,CORTADOR FLASH,0,0,400
MEGAN,11932,0,4,4,FORRADOS,CORTADOR FORRO,0,0,400
MEGAN,11932,0,4,4,FORRADOS,CORTADOR LASER,0,0,400
MEGAN,11932,0,4,4,FORRADOS,CORTADOR PIEL,0,0,400
MEGAN,11932,0,4,4,FORRADOS,DESVIRAR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,DISTRIBUIDOR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,DOBLILLADOR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,DOMAR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,EMB-AVIO,0,0,400
MEGAN,11932,0,4,4,FORRADOS,EMBARRADOR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,EMPACADOR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,ENCERQUILLADOR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,ENTACONADOR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,FORRAR,179,19.76,400
MEGAN,11932,0,4,4,FORRADOS,MONTADOR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,PEG-AVIO,0,0,400
MEGAN,11932,0,4,4,FORRADOS,PEGADOR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,PREACABADOR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,PRECONFORMADOR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,PRECONFORMAR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,REBAJADOR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,RECORTADOR AVIO,12,1.33,400
MEGAN,11932,0,4,4,FORRADOS,RECORTADOR AVIO,0,0,400
MEGAN,11932,0,4,4,FORRADOS,RESACAR PLANTAS,0,0,400
MEGAN,11932,0,4,4,FORRADOS,RESACAR PLANTAS,0,0,400
MEGAN,11932,0,4,4,FORRADOS,RIBETEAR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,RIBETEAR,0,0,400
MEGAN,11932,0,4,4,FORRADOS,SUAJADOR,0,0,400
MEGAN,11932,0,4,4,MANUALIDADES,A-PESPUNTADOR,0,0,100
MEGAN,11932,0,4,4,MANUALIDADES,A-PRELIMINAR,36,1,100
MEGAN,11932,0,4,4,MANUALIDADES,APOMAZAR,0,0,100
MEGAN,11932,0,4,4,MANUALIDADES,B-PESPUNTADOR,0,0,100
MEGAN,11932,0,4,4,MANUALIDADES,B-PRELIMINAR,0,0,100
MEGAN,11932,0,4,4,MANUALIDADES,C-PESPUNTADOR,0,0,100
MEGAN,11932,0,4,4,MANUALIDADES,C-PRELIMINAR,189,5.25,100
MEGAN,11932,0,4,4,MANUALIDADES,CA-COR,0,0,100
